1999-07-20	823,47	823,47	823,47			
1999-07-19	831,69	831,69	831,69			
1999-07-16	826,16	826,16	826,16			
1999-07-15	831,37	831,37	831,37			
1999-07-14	822,43	822,43	822,43			
1999-07-13	821,21	821,21	821,21			
1999-07-12	834,07	834,07	834,07			
1999-07-09	830,88	830,88	830,88			
1999-07-08	824,51	824,51	824,51			
1999-07-07	826,01	826,01	826,01			
1999-07-06	847,59	847,59	847,59			
1999-07-05	852,78	852,78	852,78			
1999-07-02	846,99	846,99	846,99			
1999-07-01	837,16	837,16	837,16			
1999-06-30	829,14	829,14	829,14			
1999-06-29	837,97	837,97	837,97			
1999-06-28	832,12	832,12	832,12			
1999-06-24	830,57	830,57	830,57			
1999-06-23	830,92	830,92	830,92			
1999-06-22	836,69	836,69	836,69			
1999-06-21	840,98	840,98	840,98			
1999-06-18	832,33	832,33	832,33			
1999-06-17	817,95	817,95	817,95			
1999-06-16	820,41	820,41	820,41			
1999-06-15	810,67	810,67	810,67			
1999-06-14	819,50	819,50	819,50			
1999-06-11	821,17	821,17	821,17			
1999-06-10	808,36	808,36	808,36			
1999-06-09	817,11	817,11	817,11			
1999-06-08	805,76	805,76	805,76			
1999-06-07	806,08	806,08	806,08			
1999-06-04	794,28	794,28	794,28			
1999-06-03	788,37	788,37	788,37			
1999-06-02	778,14	778,14	778,14			
1999-06-01	772,74	772,74	772,74			
1999-05-31	772,98	772,98	772,98			
1999-05-28	772,15	772,15	772,15			
1999-05-27	774,46	774,46	774,46			
1999-05-26	782,45	782,45	782,45			
1999-05-25	786,92	786,92	786,92			
1999-05-21	795,18	795,18	795,18			
1999-05-20	795,00	795,00	795,00			
1999-05-19	790,42	790,42	790,42			
1999-05-18	777,89	777,89	777,89			
1999-05-17	767,59	767,59	767,59			
1999-05-14	774,50	774,50	774,50			
1999-05-12	778,32	778,32	778,32			
1999-05-11	776,19	776,19	776,19			
1999-05-10	767,86	767,86	767,86			
1999-05-07	765,16	765,16	765,16			
1999-05-06	767,04	767,04	767,04			
1999-05-05	777,68	777,68	777,68			
1999-05-04	792,35	792,35	792,35			
1999-05-03	792,89	792,89	792,89			
1999-04-30	776,95	776,95	776,95			
1999-04-29	777,53	777,53	777,53			
1999-04-28	781,17	781,17	781,17			
1999-04-27	788,96	788,96	788,96			
1999-04-26	783,73	783,73	783,73			
1999-04-23	777,73	777,73	777,73			
1999-04-22	780,30	780,30	780,30			
1999-04-21	774,10	774,10	774,10			
1999-04-20	763,30	763,30	763,30			
1999-04-19	778,57	778,57	778,57			
1999-04-16	765,71	765,71	765,71			
1999-04-15	754,89	754,89	754,89			
1999-04-14	770,51	770,51	770,51			
1999-04-13	766,51	766,51	766,51			
1999-04-12	759,37	759,37	759,37			
1999-04-09	767,69	767,69	767,69			
1999-04-08	766,55	766,55	766,55			
1999-04-07	766,93	766,93	766,93			
1999-04-06	770,03	770,03	770,03			
1999-04-01	746,24	746,24	746,24			
1999-03-31	742,87	742,87	742,87			
1999-03-30	735,16	735,16	735,16			
1999-03-29	737,74	737,74	737,74			
1999-03-26	731,88	731,88	731,88			
1999-03-25	727,20	727,20	727,20			
1999-03-24	706,29	706,29	706,29			
1999-03-23	718,25	718,25	718,25			
1999-03-22	718,71	718,71	718,71			
1999-03-19	724,51	724,51	724,51			
1999-03-18	708,33	708,33	708,33			
1999-03-17	719,37	719,37	719,37			
1999-03-16	726,11	726,11	726,11			
1999-03-15	722,30	722,30	722,30			
1999-03-12	725,36	725,36	725,36			
1999-03-11	725,92	725,92	725,92			
1999-03-10	721,73	721,73	721,73			
1999-03-09	731,75	731,75	731,75			
1999-03-08	729,23	729,23	729,23			
1999-03-05	737,02	737,02	737,02			
1999-03-04	724,45	724,45	724,45			
1999-03-03	723,16	723,16	723,16			
1999-03-02	725,91	725,91	725,91			
1999-03-01	718,32	718,32	718,32			
1999-02-26	732,73	732,73	732,73			
1999-02-25	733,96	733,96	733,96			
1999-02-24	744,68	744,68	744,68			
1999-02-23	739,50	739,50	739,50			
1999-02-22	739,34	739,34	739,34			
1999-02-19	725,37	725,37	725,37			
1999-02-18	715,55	715,55	715,55			
1999-02-17	711,89	711,89	711,89			
1999-02-16	722,81	722,81	722,81			
1999-02-15	714,07	714,07	714,07			
1999-02-12	712,53	712,53	712,53			
1999-02-11	706,64	706,64	706,64			
1999-02-10	707,58	707,58	707,58			
1999-02-09	715,46	715,46	715,46			
1999-02-08	729,54	729,54	729,54			
1999-02-05	737,32	737,32	737,32			
1999-02-04	738,85	738,85	738,85			
1999-02-03	732,15	732,15	732,15			
1999-02-02	733,68	733,68	733,68			
1999-02-01	733,10	733,10	733,10			
1999-01-29	722,37	722,37	722,37			
1999-01-28	717,83	717,83	717,83			
1999-01-27	700,17	700,17	700,17			
1999-01-26	692,68	692,68	692,68			
1999-01-25	694,38	694,38	694,38			
1999-01-22	693,48	693,48	693,48			
1999-01-21	706,57	706,57	706,57			
1999-01-20	718,13	718,13	718,13			
1999-01-19	720,53	720,53	720,53			
1999-01-18	717,94	717,94	717,94			
1999-01-15	695,93	695,93	695,93			
1999-01-14	696,06	696,06	696,06			
1999-01-13	689,05	689,05	689,05			
1999-01-12	710,42	710,42	710,42			
1999-01-11	723,79	723,79	723,79			
1999-01-08	738,71	738,71	738,71			
1999-01-07	739,81	739,81	739,81			
1999-01-05	736,09	736,09	736,09			
1999-01-04	727,10	727,10	727,10			
1998-12-30	701,31	701,31	701,31			
1998-12-29	705,52	705,52	705,52			
1998-12-28	711,45	711,45	711,45			
1998-12-23	701,88	701,88	701,88			
1998-12-22	680,19	680,19	680,19			
1998-12-21	672,61	672,61	672,61			
1998-12-18	661,18	661,18	661,18			
1998-12-17	674,84	674,84	674,84			
1998-12-16	668,12	668,12	668,12			
1998-12-15	651,32	651,32	651,32			
1998-12-14	656,24	656,24	656,24			
1998-12-11	667,48	667,48	667,48			
1998-12-10	686,04	686,04	686,04			
1998-12-09	728,20	728,20	728,20			
1998-12-08	692,94	692,94	692,94			
1998-12-07	694,38	694,38	694,38			
1998-12-04	681,16	681,16	681,16			
1998-12-03	677,92	677,92	677,92			
1998-12-02	683,74	683,74	683,74			
1998-12-01	689,71	689,71	689,71			
1998-11-30	709,27	709,27	709,27			
1998-11-27	722,34	722,34	722,34			
1998-11-26	707,44	707,44	707,44			
1998-11-25	691,80	691,80	691,80			
1998-11-24	678,21	678,21	678,21			
1998-11-23	686,23	686,23	686,23			
1998-11-20	674,05	674,05	674,05			
1998-11-19	671,08	671,08	671,08			
1998-11-18	662,93	662,93	662,93			
1998-11-17	649,01	649,01	649,01			
1998-11-16	649,60	649,60	649,60			
1998-11-13	638,05	638,05	638,05			
1998-11-12	637,83	637,83	637,83			
1998-11-11	644,45	644,45	644,45			
1998-11-10	636,59	636,59	636,59			
1998-11-09	635,81	635,81	635,81			
1998-11-06	642,60	642,60	642,60			
1998-11-05	638,02	638,02	638,02			
1998-11-04	655,47	655,47	655,47			
1998-11-03	640,14	640,14	640,14			
1998-11-02	651,49	651,49	651,49			
1998-10-30	624,42	624,42	624,42			
1998-10-29	605,61	605,61	605,61			
1998-10-28	601,05	601,05	601,05			
1998-10-27	619,83	619,83	619,83			
1998-10-26	600,29	600,29	600,29			
1998-10-23	595,68	595,68	595,68			
1998-10-22	588,52	588,52	588,52			
1998-10-21	604,20	604,20	604,20			
1998-10-20	626,84	626,84	626,84			
1998-10-19	613,05	613,05	613,05			
1998-10-16	620,94	620,94	620,94			
1998-10-15	608,08	608,08	608,08			
1998-10-14	596,27	596,27	596,27			
1998-10-13	577,95	577,95	577,95			
1998-10-12	579,57	579,57	579,57			
1998-10-09	519,08	519,08	519,08			
1998-10-08	498,64	498,64	498,64			
1998-10-07	534,18	534,18	534,18			
1998-10-06	547,12	547,12	547,12			
1998-10-05	533,72	533,72	533,72			
1998-10-02	557,94	557,94	557,94			
1998-10-01	565,05	565,05	565,05			
1998-09-30	586,86	586,86	586,86			
1998-09-29	606,68	606,68	606,68			
1998-09-28	609,97	609,97	609,97			
1998-09-25	595,37	595,37	595,37			
1998-09-24	594,87	594,87	594,87			
1998-09-23	606,88	606,88	606,88			
1998-09-22	583,91	583,91	583,91			
1998-09-21	576,62	576,62	576,62			
1998-09-18	584,05	584,05	584,05			
1998-09-17	591,93	591,93	591,93			
1998-09-16	617,14	617,14	617,14			
1998-09-15	622,26	622,26	622,26			
1998-09-14	633,48	633,48	633,48			
1998-09-11	627,78	627,78	627,78			
1998-09-10	633,77	633,77	633,77			
1998-09-09	654,11	654,11	654,11			
1998-09-08	671,58	671,58	671,58			
1998-09-07	655,45	655,45	655,45			
1998-09-04	643,53	643,53	643,53			
1998-09-03	624,03	624,03	624,03			
1998-09-02	643,89	643,89	643,89			
1998-09-01	641,19	641,19	641,19			
1998-08-31	657,78	657,78	657,78			
1998-08-28	660,86	660,86	660,86			
1998-08-27	672,40	672,40	672,40			
1998-08-26	701,53	701,53	701,53			
1998-08-25	717,85	717,85	717,85			
1998-08-24	712,32	712,32	712,32			
1998-08-21	707,88	707,88	707,88			
1998-08-20	733,61	733,61	733,61			
1998-08-19	740,68	740,68	740,68			
1998-08-18	743,04	743,04	743,04			
1998-08-17	712,15	712,15	712,15			
1998-08-14	712,50	712,50	712,50			
1998-08-13	700,05	700,05	700,05			
1998-08-12	709,95	709,95	709,95			
1998-08-11	699,58	699,58	699,58			
1998-08-10	721,91	721,91	721,91			
1998-08-07	744,53	744,53	744,53			
1998-08-06	733,07	733,07	733,07			
1998-08-05	745,40	745,40	745,40			
1998-08-04	762,26	762,26	762,26			
1998-08-03	769,11	769,11	769,11			
1998-07-31	769,37	769,37	769,37			
1998-07-30	779,83	779,83	779,83			
1998-07-29	779,63	779,63	779,63			
1998-07-28	768,81	768,81	768,81			
1998-07-27	776,50	776,50	776,50			
1998-07-24	799,11	799,11	799,11			
1998-07-23	806,86	806,86	806,86			
1998-07-22	802,11	802,11	802,11			
1998-07-21	818,28	818,28	818,28			
1998-07-20	823,20	823,20	823,20			
1998-07-17	821,98	821,98	821,98			
1998-07-16	814,24	814,24	814,24			
1998-07-15	820,90	820,90	820,90			
1998-07-14	810,90	810,90	810,90			
1998-07-13	807,12	807,12	807,12			
1998-07-10	798,34	798,34	798,34			
1998-07-09	806,16	806,16	806,16			
1998-07-08	810,82	810,82	810,82			
1998-07-07	806,14	806,14	806,14			
1998-07-06	799,94	799,94	799,94			
1998-07-03	797,84	797,84	797,84			
1998-07-02	790,26	790,26	790,26			
1998-07-01	787,13	787,13	787,13			
1998-06-30	776,52	776,52	776,52			
1998-06-29	777,12	777,12	777,12			
1998-06-26	773,91	773,91	773,91			
1998-06-25	771,85	771,85	771,85			
1998-06-24	755,56	755,56	755,56			
1998-06-23	751,53	751,53	751,53			
1998-06-22	734,34	734,34	734,34			
1998-06-18	744,83	744,83	744,83			
1998-06-17	760,64	760,64	760,64			
1998-06-16	743,16	743,16	743,16			
1998-06-15	750,39	750,39	750,39			
1998-06-12	770,11	770,11	770,11			
1998-06-11	779,76	779,76	779,76			
1998-06-10	790,51	790,51	790,51			
1998-06-09	800,46	800,46	800,46			
1998-06-08	793,81	793,81	793,81			
1998-06-05	783,04	783,04	783,04			
1998-06-04	757,04	757,04	757,04			
1998-06-03	759,05	759,05	759,05			
1998-06-02	761,17	761,17	761,17			
1998-05-29	765,59	765,59	765,59			
1998-05-28	764,30	764,30	764,30			
1998-05-27	767,63	767,63	767,63			
1998-05-26	786,08	786,08	786,08			
1998-05-25	786,84	786,84	786,84			
1998-05-22	775,27	775,27	775,27			
1998-05-20	767,11	767,11	767,11			
1998-05-19	762,60	762,60	762,60			
1998-05-18	752,94	752,94	752,94			
1998-05-15	761,39	761,39	761,39			
1998-05-14	755,35	755,35	755,35			
1998-05-13	759,23	759,23	759,23			
1998-05-12	764,27	764,27	764,27			
1998-05-11	771,39	771,39	771,39			
1998-05-08	760,22	760,22	760,22			
1998-05-07	759,44	759,44	759,44			
1998-05-06	762,54	762,54	762,54			
1998-05-05	751,74	751,74	751,74			
1998-05-04	753,56	753,56	753,56			
1998-04-30	737,02	737,02	737,02			
1998-04-29	726,88	726,88	726,88			
1998-04-28	732,81	732,81	732,81			
1998-04-27	718,76	718,76	718,76			
1998-04-24	735,29	735,29	735,29			
1998-04-23	739,54	739,54	739,54			
1998-04-22	744,63	744,63	744,63			
1998-04-21	763,82	763,82	763,82			
1998-04-20	757,42	757,42	757,42			
1998-04-17	759,46	759,46	759,46			
1998-04-16	765,16	765,16	765,16			
1998-04-15	775,07	775,07	775,07			
1998-04-14	766,73	766,73	766,73			
1998-04-09	753,21	753,21	753,21			
1998-04-08	745,95	745,95	745,95			
1998-04-07	751,28	751,28	751,28			
1998-04-06	761,02	761,02	761,02			
1998-04-03	747,26	747,26	747,26			
1998-04-02	729,68	729,68	729,68			
1998-04-01	731,28	731,28	731,28			
1998-03-31	725,23	725,23	725,23			
1998-03-30	727,69	727,69	727,69			
1998-03-27	733,43	733,43	733,43			
1998-03-26	729,39	729,39	729,39			
1998-03-25	740,46	740,46	740,46			
1998-03-24	733,26	733,26	733,26			
1998-03-23	730,42	730,42	730,42			
1998-03-20	729,69	729,69	729,69			
1998-03-19	725,44	725,44	725,44			
1998-03-18	726,26	726,26	726,26			
1998-03-17	729,30	729,30	729,30			
1998-03-16	721,96	721,96	721,96			
1998-03-13	716,05	716,05	716,05			
1998-03-12	711,91	711,91	711,91			
1998-03-11	707,35	707,35	707,35			
1998-03-10	701,46	701,46	701,46			
1998-03-09	698,37	698,37	698,37			
1998-03-06	689,48	689,48	689,48			
1998-03-05	677,47	677,47	677,47			
1998-03-04	678,75	678,75	678,75			
1998-03-03	683,62	683,62	683,62			
1998-03-02	690,99	690,99	690,99			
1998-02-27	683,34	683,34	683,34			
1998-02-26	683,58	683,58	683,58			
1998-02-25	681,98	681,98	681,98			
1998-02-24	668,69	668,69	668,69			
1998-02-23	668,64	668,64	668,64			
1998-02-20	666,23	666,23	666,23			
1998-02-19	665,47	665,47	665,47			
1998-02-18	665,46	665,46	665,46			
1998-02-17	666,47	666,47	666,47			
1998-02-16	655,95	655,95	655,95			
1998-02-13	650,70	650,70	650,70			
1998-02-12	646,72	646,72	646,72			
1998-02-11	651,78	651,78	651,78			
1998-02-10	647,47	647,47	647,47			
1998-02-09	646,81	646,81	646,81			
1998-02-06	645,05	645,05	645,05			
1998-02-05	639,50	639,50	639,50			
1998-02-04	632,71	632,71	632,71			
1998-02-03	633,76	633,76	633,76			
1998-02-02	638,69	638,69	638,69			
1998-01-30	627,14	627,14	627,14			
1998-01-29	629,32	629,32	629,32			
1998-01-28	624,77	624,77	624,77			
1998-01-27	621,58	621,58	621,58			
1998-01-26	607,92	607,92	607,92			
1998-01-23	601,23	601,23	601,23			
1998-01-22	602,20	602,20	602,20			
1998-01-21	608,65	608,65	608,65			
1998-01-20	605,15	605,15	605,15			
1998-01-19	604,09	604,09	604,09			
1998-01-16	598,17	598,17	598,17			
1998-01-15	590,64	590,64	590,64			
1998-01-14	584,77	584,77	584,77			
1998-01-13	570,49	570,49	570,49			
1998-01-12	569,97	569,97	569,97			
1998-01-09	595,66	595,66	595,66			
1998-01-08	609,44	609,44	609,44			
1998-01-07	613,03	613,03	613,03			
1998-01-05	623,08	623,08	623,08			
1998-01-02	604,82	604,82	604,82			
1997-12-30	599,71	599,71	599,71			
1997-12-29	592,99	592,99	592,99			
1997-12-23	567,25	567,25	567,25			
1997-12-22	575,34	575,34	575,34			
1997-12-19	573,61	573,61	573,61			
1997-12-18	597,88	597,88	597,88			
1997-12-17	602,61	602,61	602,61			
1997-12-16	599,52	599,52	599,52			
1997-12-15	583,58	583,58	583,58			
1997-12-12	583,58	583,58	583,58			
1997-12-11	588,27	588,27	588,27			
1997-12-10	607,51	607,51	607,51			
1997-12-09	619,21	619,21	619,21			
1997-12-08	625,09	625,09	625,09			
1997-12-05	619,55	619,55	619,55			
1997-12-04	624,22	624,22	624,22			
1997-12-03	610,57	610,57	610,57			
1997-12-02	620,43	620,43	620,43			
1997-12-01	624,43	624,43	624,43			
1997-11-28	609,10	609,10	609,10			
1997-11-27	603,20	603,20	603,20			
1997-11-26	601,54	601,54	601,54			
1997-11-25	595,96	595,96	595,96			
1997-11-24	601,64	601,64	601,64			
1997-11-21	614,34	614,34	614,34			
1997-11-20	601,39	601,39	601,39			
1997-11-19	585,83	585,83	585,83			
1997-11-18	583,51	583,51	583,51			
1997-11-17	576,13	576,13	576,13			
1997-11-14	560,03	560,03	560,03			
1997-11-13	568,05	568,05	568,05			
1997-11-12	577,14	577,14	577,14			
1997-11-11	574,90	574,90	574,90			
1997-11-10	580,04	580,04	580,04			
1997-11-07	575,96	575,96	575,96			
1997-11-06	590,49	590,49	590,49			
1997-11-05	596,19	596,19	596,19			
1997-11-04	588,71	588,71	588,71			
1997-11-03	592,82	592,82	592,82			
1997-10-31	575,49	575,49	575,49			
1997-10-30	574,26	574,26	574,26			
1997-10-29	592,07	592,07	592,07			
1997-10-28	554,40	554,40	554,40			
1997-10-27	576,97	576,97	576,97			
1997-10-24	605,44	605,44	605,44			
1997-10-23	611,17	611,17	611,17			
1997-10-22	629,00	629,00	629,00			
1997-10-21	633,43	633,43	633,43			
1997-10-20	623,55	623,55	623,55			
1997-10-17	627,97	627,97	627,97			
1997-10-16	641,33	641,33	641,33			
1997-10-15	643,69	643,69	643,69			
1997-10-14	647,60	647,60	647,60			
1997-10-13	645,57	645,57	645,57			
1997-10-10	642,91	642,91	642,91			
1997-10-09	649,77	649,77	649,77			
1997-10-08	656,57	656,57	656,57			
1997-10-07	659,50	659,50	659,50			
1997-10-06	653,82	653,82	653,82			
1997-10-03	657,75	657,75	657,75			
1997-10-02	655,31	655,31	655,31			
1997-10-01	659,06	659,06	659,06			
1997-09-30	652,85	652,85	652,85			
1997-09-29	650,11	650,11	650,11			
1997-09-26	652,45	652,45	652,45			
1997-09-25	642,02	642,02	642,02			
1997-09-24	649,77	649,77	649,77			
1997-09-23	644,35	644,35	644,35			
1997-09-22	644,10	644,10	644,10			
1997-09-19	628,53	628,53	628,53			
1997-09-18	635,98	635,98	635,98			
1997-09-17	628,99	628,99	628,99			
1997-09-16	625,89	625,89	625,89			
1997-09-15	622,41	622,41	622,41			
1997-09-12	613,33	613,33	613,33			
1997-09-11	617,42	617,42	617,42			
1997-09-10	628,30	628,30	628,30			
1997-09-09	633,00	633,00	633,00			
1997-09-08	627,35	627,35	627,35			
1997-09-05	616,61	616,61	616,61			
1997-09-04	621,51	621,51	621,51			
1997-09-03	622,60	622,60	622,60			
1997-09-02	630,30	630,30	630,30			
1997-09-01	615,42	615,42	615,42			
1997-08-29	605,17	605,17	605,17			
1997-08-28	611,82	611,82	611,82			
1997-08-27	619,01	619,01	619,01			
1997-08-26	619,40	619,40	619,40			
1997-08-25	624,66	624,66	624,66			
1997-08-22	629,15	629,15	629,15			
1997-08-21	645,14	645,14	645,14			
1997-08-20	653,14	653,14	653,14			
1997-08-19	647,99	647,99	647,99			
1997-08-18	635,19	635,19	635,19			
1997-08-15	638,31	638,31	638,31			
1997-08-14	651,10	651,10	651,10			
1997-08-13	651,16	651,16	651,16			
1997-08-12	667,66	667,66	667,66			
1997-08-11	664,35	664,35	664,35			
1997-08-08	661,15	661,15	661,15			
1997-08-07	673,14	673,14	673,14			
1997-08-06	663,03	663,03	663,03			
1997-08-05	649,37	649,37	649,37			
1997-08-04	644,00	644,00	644,00			
1997-08-01	647,52	647,52	647,52			
1997-07-31	647,06	647,06	647,06			
1997-07-30	657,14	657,14	657,14			
1997-07-29	645,68	645,68	645,68			
1997-07-28	650,49	650,49	650,49			
1997-07-25	652,32	652,32	652,32			
1997-07-24	649,84	649,84	649,84			
1997-07-23	651,28	651,28	651,28			
1997-07-22	645,24	645,24	645,24			
1997-07-21	631,40	631,40	631,40			
1997-07-18	637,72	637,72	637,72			
1997-07-17	648,87	648,87	648,87			
1997-07-16	655,67	655,67	655,67			
1997-07-15	644,38	644,38	644,38			
1997-07-14	647,95	647,95	647,95			
1997-07-11	640,81	640,81	640,81			
1997-07-10	631,29	631,29	631,29			
1997-07-09	639,80	639,80	639,80			
1997-07-08	634,65	634,65	634,65			
1997-07-07	632,33	632,33	632,33			
1997-07-04	622,09	622,09	622,09			
1997-07-03	616,80	616,80	616,80			
1997-07-02	607,57	607,57	607,57			
1997-07-01	605,50	605,50	605,50			
1997-06-30	601,84	601,84	601,84			
1997-06-27	606,47	606,47	606,47			
1997-06-26	603,77	603,77	603,77			
1997-06-25	602,12	602,12	602,12			
1997-06-24	593,16	593,16	593,16			
1997-06-23	589,85	589,85	589,85			
1997-06-19	584,61	584,61	584,61			
1997-06-18	577,68	577,68	577,68			
1997-06-17	581,61	581,61	581,61			
1997-06-16	584,89	584,89	584,89			
1997-06-13	582,61	582,61	582,61			
1997-06-12	576,79	576,79	576,79			
1997-06-11	575,21	575,21	575,21			
1997-06-10	575,11	575,11	575,11			
1997-06-09	571,07	571,07	571,07			
1997-06-06	571,31	571,31	571,31			
1997-06-05	564,86	564,86	564,86			
1997-06-04	565,79	565,79	565,79			
1997-06-03	565,37	565,37	565,37			
1997-06-02	561,96	561,96	561,96			
1997-05-30	553,95	553,95	553,95			
1997-05-29	557,95	557,95	557,95			
1997-05-28	563,63	563,63	563,63			
1997-05-27	566,37	566,37	566,37			
1997-05-26	573,03	573,03	573,03			
1997-05-23	570,13	570,13	570,13			
1997-05-22	561,87	561,87	561,87			
1997-05-21	561,73	561,73	561,73			
1997-05-20	553,69	553,69	553,69			
1997-05-16	551,44	551,44	551,44			
1997-05-15	553,06	553,06	553,06			
1997-05-14	547,02	547,02	547,02			
1997-05-13	544,57	544,57	544,57			
1997-05-12	543,86	543,86	543,86			
1997-05-09	542,50	542,50	542,50			
1997-05-07	541,68	541,68	541,68			
1997-05-06	540,77	540,77	540,77			
1997-05-05	540,95	540,95	540,95			
1997-05-02	530,29	530,29	530,29			
1997-04-30	520,43	520,43	520,43			
1997-04-29	516,12	516,12	516,12			
1997-04-28	505,51	505,51	505,51			
1997-04-25	512,40	512,40	512,40			
1997-04-24	518,37	518,37	518,37			
1997-04-23	510,77	510,77	510,77			
1997-04-22	514,10	514,10	514,10			
1997-04-21	518,21	518,21	518,21			
1997-04-18	523,31	523,31	523,31			
1997-04-17	525,81	525,81	525,81			
1997-04-16	526,57	526,57	526,57			
1997-04-15	527,61	527,61	527,61			
1997-04-14	513,89	513,89	513,89			
1997-04-11	520,36	520,36	520,36			
1997-04-10	524,40	524,40	524,40			
1997-04-09	520,96	520,96	520,96			
1997-04-08	525,62	525,62	525,62			
1997-04-07	530,46	530,46	530,46			
1997-04-04	516,59	516,59	516,59			
1997-04-03	517,17	517,17	517,17			
1997-04-02	514,44	514,44	514,44			
1997-04-01	521,44	521,44	521,44			
1997-03-27	546,02	546,02	546,02			
1997-03-26	541,34	541,34	541,34			
1997-03-25	536,04	536,04	536,04			
1997-03-24	525,46	525,46	525,46			
1997-03-21	525,28	525,28	525,28			
1997-03-20	517,54	517,54	517,54			
1997-03-19	526,82	526,82	526,82			
1997-03-18	529,97	529,97	529,97			
1997-03-17	540,07	540,07	540,07			
1997-03-14	547,70	547,70	547,70			
1997-03-13	546,24	546,24	546,24			
1997-03-12	547,00	547,00	547,00			
1997-03-11	551,71	551,71	551,71			
1997-03-10	555,23	555,23	555,23			
1997-03-07	550,46	550,46	550,46			
1997-03-06	543,93	543,93	543,93			
1997-03-05	536,27	536,27	536,27			
1997-03-04	532,35	532,35	532,35			
1997-03-03	523,05	523,05	523,05			
1997-02-28	520,77	520,77	520,77			
1997-02-27	525,20	525,20	525,20			
1997-02-26	524,67	524,67	524,67			
1997-02-25	525,43	525,43	525,43			
1997-02-24	520,02	520,02	520,02			
1997-02-21	520,90	520,90	520,90			
1997-02-20	520,57	520,57	520,57			
1997-02-19	524,90	524,90	524,90			
1997-02-18	522,32	522,32	522,32			
1997-02-17	522,46	522,46	522,46			
1997-02-14	515,58	515,58	515,58			
1997-02-13	517,02	517,02	517,02			
1997-02-12	515,18	515,18	515,18			
1997-02-11	514,84	514,84	514,84			
1997-02-10	515,82	515,82	515,82			
1997-02-07	508,71	508,71	508,71			
1997-02-06	503,23	503,23	503,23			
1997-02-05	503,18	503,18	503,18			
1997-02-04	497,96	497,96	497,96			
1997-02-03	499,61	499,61	499,61			
1997-01-31	502,59	502,59	502,59			
1997-01-30	495,12	495,12	495,12			
1997-01-29	492,37	492,37	492,37			
1997-01-28	500,22	500,22	500,22			
1997-01-27	494,10	494,10	494,10			
1997-01-24	496,11	496,11	496,11			
1997-01-23	501,28	501,28	501,28			
1997-01-22	494,59	494,59	494,59			
1997-01-21	488,58	488,58	488,58			
1997-01-20	487,30	487,30	487,30			
1997-01-17	488,36	488,36	488,36			
1997-01-16	487,55	487,55	487,55			
1997-01-15	486,16	486,16	486,16			
